Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Local Calle de Silva, 23, Centro;3.900;220;912172281; JF GESTION INMOBILIARIA comercializa excelente local comercial en esquina de 220 m2 en pleno centro muy cerca de la Gran Via. Tiene una superficie en planta calle de 113 m2 haciendo esquina a dos calles( Silva y Estrella) mas 107 m2 en planta sotano con un precioso abovedado de ladrillo visto mu... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/156159121/d;Calle de Silva, 23, Centro;3 baños;
Local Calle de Antonio, Tetuan;1.380;148;912172281; JF GESTION INMOBILIARIA alquila magnifico local comercial con SALIDA DE HUMOS. EL local RECIEN REFORMADO esta situado muy cerca de la Avenida de Asturias. Tiene una superficie de 148 m2 todo en planta calle con una fachada de 6 metros y techos altos. Pintura en liso, falso techo de escayola con... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/156288221/d;Calle de Antonio, Tetuán;2 baños;
Local Calle del Laurel, 33e, Arganzuela;1.800;180;; Local Multiusos comercial, oficina, clinica dental, asesoria, 160 m2 dividido en una sala de recepcion, tres salas de 50 m2, 30 m2 y 20 m2 respectivamente. Aseos senoras y caballeros, sala de 10 m2 aprox como archivo. Equipado con bomba de aire acondicionado frio/calor y protocolos anti covid rec... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159334099/d;Calle del Laurel, 33e, Arganzuela;2 baños;
;;;;  ;https://www.fotocasa.es/blog/hogar/energia/como-calcular-el-consumo-de-electricidad/;;;
Local Calle de Velazquez, 150, Chamartin;1.600;70;916353908; Calle Velazquez, frente al Hospital San Francisco de Asis . SIN SALIDA DE HUMOS. Local completamente reformado. Entrada a pie de calle. Equipado con Aire Acondicionado frio/ calor . 2 banos. En buen estado de conservacion. Dispone de Plaza de parking exterior. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/158856075/d;Calle de Velázquez, 150, Chamartín;2 baños;
Nave industrialHortaleza;2.100;536;911796238; Nave industrial en alquiler situada en edificio industrial, con acceso directo a la nave. Una sola planta de 536m2 construidos, quedandose 436m2 utiles. Con instalacion electrica con luminarias. Un bano Dispone de una oficina de 30m2. Esta para reformar Disponibilidad: Inmediata ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/valdebebas---valdefuentes/158236890/d;Nave industrialHortaleza;;
Local Bravo Murillo, Tetuan;1.590;200;911367652; Vivienda2 alquila estupendo local listo para entrar en la calle Bravo Murillo, muy cerca de Plaza Castilla. Nos encontramos con un gran local de 200 m2. A la entrada el local esta dividido en un espacio mas diafano, dos salas de juntas, una cocina y un bano, calefaccion central, ademas de bomba f... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion-ascensor/158269775/d;Bravo Murillo, Tetuán;;
Local Calle de Alvarez Abellan, Carabanchel;750;60;; SE VENDE ESTUPENDO LOCAL EN PRIMERA LINEA COMERCIAL CON VARIAS ESTANCIAS Y CON 2 CUARTOS DE BAÑO ESTUPENDO PARA TU NEGOCIO INMEJORABLE COMUNICACION ZONA MUY TRANSITADA. VEN A VERLO!! TE ENCANTARA ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/puerta-bonita/157923486/d;Calle de Álvarez Abellán, Carabanchel;2 baños;
Local Calle de Carranza, 8, Chamberi;1.150;38;; Local de 38 m2 en una sola estancia en planta calle. El local esta completamente vacio a disposicion de que el interesado realice las adaptaciones necesarias para la actividad deseada. Dispone de aire acondicionado con bomba de calor, instalacion de sistema de alarma (a falta de dar de alta el se... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/159310923/d;Calle de Carranza, 8, Chamberí;;
Nave industrialCalle San Erasmo, Villaverde;1.150;177;911364405; Muy cerca de METRO y RENFE. Junto A 42, A 4 y A 45. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/157612177/d;Nave industrialCalle San Erasmo, Villaverde;;
Local Alejandro Moran, 18, Carabanchel;1.200;439;914877529; El local se distribuye en una sola planta y tiene dos aseos. Junto a General Ricardos y metro Oporto. Pertenecia a una antigua galeria de alimentacion y necesita una reforma. Gestionamos visitas a cualquier dia y hora y nos aseguramos de dar un asesoramiento completo. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/puerta-bonita/153985569/d;Alejandro Morán, 18, Carabanchel;2 baños;
Local Paredes de Nava, Ciudad Lineal;450;65;910757842; Se alquila local en la calle Paredes de Nava. Son 60m² utiles distribuidos en 2 salas y un cuarto de bano. El suelo es de ceramica. Exterior y con acceso a minusvalidos. Proximo a la calle Nicolas Salmeron, muy cerca de la plaza de Alsacia, donde estan el intercambiador de autobuses, el metro Al... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ascensor/158622630/d;Paredes de Nava, Ciudad Lineal;1 baño;
Local La Dolorosa, 22, Villaverde;550;89;910758849; Redpiso alquila estupendo local en Calle la dolorosa,, dispone de 47m2 en supermicie y 33m2 en sotano. Aire acondicionado. Cuadro de luz actualizado. bano con ducha, en perfecto estado. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/156166764/d;La Dolorosa, 22, Villaverde;1 baño;
Local Alcalde Lopez Casero, Ciudad Lineal;850;95;910759326; Local comercial situado en unas de las principales calle de El Carmen con una superficie total de 95 m² que se distribuye de la siguiente forma. En la planta calle o zona de venta tiene 60 m² con escaparates a ambos lados y en la planta sotano 35 m² esta destinada a almacen o despacho y dond... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ascensor/154866105/d;Alcalde Lopez Casero, Ciudad Lineal;1 baño;
Local General Ricardos, Carabanchel;990;68;910759536; REDPISO ESTUDIO URGEL 2010 S.L. alquila local comercial en calle General Ricardos consta de dos estancias y un bano. Cerca del metro Urgel(L 5) y autobus (34, 35, 118, 119). ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/opanel/158833065/d;General Ricardos, Carabanchel;1 baño;
Local Calle Gran Via, 59, Centro;4.000;50;914878016; Local comercial en ALQUILER en la mismisima Gran Via de Madrid, muy cerca del teatro Lope de Vega. El inmueble esta compuesto por una superficie catastral de 48m2 y esta formado por planta calle diafana de unos 26m2 (actualmente como zona de comercio al publico) y el resto en sotano, con un al... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/158578540/d;Calle Gran Vía, 59, Centro;1 baño;
Local Moncloa;2.500;200;912186728; UNIONSOL OFRECE EN BARRIO DE NIVEL ADQUISITIVO ALTO Y MODERNO, CON MUCHOS HABITANTES AL REDEDOR LOCAL COMERCIAL Y POSIBLE PARA HOSTELERIA DE 200 METROS TOTALMENTE DIFANO Y 20 METROS DE FACHADA. Alquiler 2500   Se trata de un local estrategicamente bien colocada en un buen sitio para consumo de... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ciudad-universitaria/159388561/d;Moncloa;;
